split,patient_id,frame_id,shift_px,target_px,instruction_px,truth_px,quality,dice
test,P012,P012/seq0/000108,35,-6,-3.643511547357889,-6.000961795875867,0.39590052223036526,0.9051315222078482
test,P012,P012/seq0/000108,37,-8,-5.401958655794914,-8.000961795875867,0.3906686314168391,0.9055304497525285
test,P012,P012/seq0/000108,39,-10,-6.813981039163224,-10.000961795875867,0.39693392483874945,0.8902127659574468
test,P012,P012/seq0/000108,42,-13,-9.538400606279424,-13.000961795875867,0.39956615955218827,0.8830458561211612
test,P012,P012/seq0/000108,45,-16,-12.556592468851704,-16.000961795875867,0.39461926861592694,0.8891239949217097
test,P012,P012/seq0/000108,49,-20,-17.654103978619958,-20.000961795875867,0.3950017613181096,0.8997858672376874
test,P012,P012/seq0/000108,54,-25,-22.024059697443107,-25.000961795875867,0.39335604399834473,0.8975505857294994
test,P012,P012/seq0/000108,61,-32,-28.421040841860844,-32.00096179587587,0.3921561699874653,0.8872497365648051
test,P012,P012/seq0/000108,69,-40,-37.15714989505389,-40.00096179587587,0.3902841749549619,0.9019021158367172
val,P022,P022/seq0/000000,42,2,-9.894055596664941,1.7086296704118666,0.48264040457220736,0.7131537242472267
val,P022,P022/seq0/000000,40,4,-7.430864410566869,3.7086296704118666,0.47375358520981764,0.7202286440139727
val,P022,P022/seq0/000000,38,6,-4.4473031602597075,5.708629670411867,0.457630330072788,0.7409261576971214
val,P022,P022/seq0/000000,36,8,-2.7149735092674234,7.708629670411867,0.4695129714039754,0.7365823565700185
val,P022,P022/seq0/000000,34,10,-0.4783363286341,9.708629670411867,0.47588549069975844,0.7401719901719902
val,P022,P022/seq0/000000,31,13,3.699717565128907,12.708629670411867,0.46278248486270473,0.7446808510638298
val,P022,P022/seq0/000000,28,16,4.569433080501625,15.708629670411867,0.478427791058762,0.7153797064454371
val,P022,P022/seq0/000000,24,20,8.686365093486273,19.708629670411867,0.4738373140953783,0.7158365261813537
val,P022,P022/seq0/000000,19,25,14.727321890936167,24.708629670411867,0.4675308049275326,0.7418361059765866
val,P022,P022/seq0/000000,12,32,20.629912963390083,31.708629670411867,0.47421763800183275,0.7144227694275663
val,P022,P022/seq0/000000,4,40,29.12981349096077,39.70862967041187,0.4686250751299233,0.7316165063605337
val,P022,P022/seq0/000000,46,-2,-12.006365095826652,-2.291370329588119,0.46944098755130226,0.7375039295818925
val,P022,P022/seq0/000000,48,-4,-14.138850777336614,-4.291370329588119,0.4783567181544183,0.7317376437674852
val,P022,P022/seq0/000000,50,-6,-16.42696429632278,-6.291370329588119,0.4840188457537154,0.740989615149664
val,P022,P022/seq0/000000,52,-8,-18.797538323646563,-8.29137032958812,0.47638193673945967,0.7389434889434889
val,P022,P022/seq0/000000,54,-10,-20.39041525829407,-10.29137032958812,0.45998893122628265,0.7462039045553145
val,P022,P022/seq0/000000,57,-13,-25.284147313118268,-13.29137032958812,0.486362259243775,0.7058068655758742
val,P022,P022/seq0/000000,60,-16,-27.356283018201566,-16.29137032958812,0.48003918526707945,0.7191650853889943
val,P022,P022/seq0/000000,64,-20,-27.887248965598985,-20.29137032958812,0.4694654836227582,0.7042420646692377
val,P022,P022/seq0/000000,69,-25,-33.90535074515938,-25.29137032958812,0.46263939023080686,0.7458476966468192
val,P022,P022/seq0/000000,76,-32,-37.51805640383455,-32.29137032958812,0.4843828892327933,0.6801594602882551
val,P022,P022/seq0/000000,84,-40,-43.964849302170876,-40.29137032958812,0.5002066485743059,0.6977168949771689
val,P022,P022/seq0/000054,39,2,-9.119587514050835,2.252558117173578,0.39727943478867184,0.6470180305131762
val,P022,P022/seq0/000054,37,4,-4.283352351231173,4.252558117173578,0.269140420439038,0.6621758167733244
val,P022,P022/seq0/000054,35,6,-1.3115026340543636,6.252558117173578,0.24696947534398137,0.6675461741424802
val,P022,P022/seq0/000054,33,8,0.4439580312516256,8.252558117173578,0.30637313113241393,0.705535538814281
val,P022,P022/seq0/000054,31,10,3.3760337944453056,10.252558117173578,0.2645273731827663,0.6686746987951807
val,P022,P022/seq0/000054,28,13,4.271964718572292,13.252558117173578,0.4141215578893112,0.6671285071007966
val,P022,P022/seq0/000054,25,16,6.258745082170606,16.252558117173578,0.43834130626013207,0.6869565217391305
val,P022,P022/seq0/000054,21,20,10.582389250802862,20.252558117173578,0.411839001612058,0.6668967897825336
val,P022,P022/seq0/000054,16,25,18.09459745765787,25.252558117173578,0.2823596895693897,0.6805970149253732
val,P022,P022/seq0/000054,9,32,22.396539588369507,32.25255811717358,0.4444112657344233,0.6836461126005362
val,P022,P022/seq0/000054,1,40,32.2227862610881,40.25255811717358,0.43242220553751226,0.7069767441860465
val,P022,P022/seq0/000054,43,-2,-11.961117113333273,-1.747441882826422,0.4085399632997522,0.6652920962199312
val,P022,P022/seq0/000054,45,-4,-10.220383613123431,-3.747441882826422,0.2491461978667898,0.679082141669438
val,P022,P022/seq0/000054,47,-6,-12.590965189552662,-5.747441882826422,0.25507444189141504,0.6739562624254473
val,P022,P022/seq0/000054,49,-8,-15.203348387732063,-7.747441882826422,0.2924543512156669,0.7061872367994817
val,P022,P022/seq0/000054,51,-10,-17.310294783682394,-9.747441882826422,0.24175129927419944,0.6723404255319149
val,P022,P022/seq0/000054,54,-13,-23.403215529917873,-12.747441882826422,0.39997644580177716,0.6508710801393728
val,P022,P022/seq0/000054,57,-16,-26.24320838291041,-15.747441882826422,0.42714821229111033,0.6951907131011609
val,P022,P022/seq0/000054,61,-20,-26.065396715051236,-19.747441882826422,0.24218034748875916,0.6820580474934037
val,P022,P022/seq0/000054,66,-25,-31.476213974943846,-24.747441882826422,0.2533338287098527,0.6951697127937336
val,P022,P022/seq0/000054,73,-32,-38.41823251441323,-31.747441882826422,0.47321950659302453,0.6959505833905285
val,P022,P022/seq0/000054,81,-40,-43.439535116009495,-39.74744188282642,0.271943522107308,0.711897738446411
val,P022,P022/seq0/000108,17,2,-2.34832842356019,1.645122176584735,0.3597128812408751,0.659881812212738
val,P022,P022/seq0/000108,15,4,0.610031011800757,3.645122176584735,0.3610334302321668,0.6616785946649317
val,P022,P022/seq0/000108,13,6,3.6065673712357267,5.645122176584735,0.37829323514287855,0.6567550096961862
val,P022,P022/seq0/000108,11,8,4.756190329894139,7.645122176584735,0.3886981151184384,0.6602378656380585
val,P022,P022/seq0/000108,9,10,6.104184465653475,9.645122176584735,0.3873168057820214,0.6681672025723473
val,P022,P022/seq0/000108,6,13,8.770223952345134,12.645122176584735,0.3901448831600954,0.673430564362714
val,P022,P022/seq0/000108,3,16,11.126819910004926,15.645122176584735,0.36875466234506127,0.658686509220317
val,P022,P022/seq0/000108,-1,20,16.57571469488623,19.645122176584735,0.36165913047052684,0.6618939147412951
val,P022,P022/seq0/000108,-6,25,21.371372110731684,24.645122176584735,0.3795269721258061,0.6556741028128031
val,P022,P022/seq0/000108,-13,32,27.13029465296701,31.645122176584735,0.3688380961229442,0.6591203104786546
val,P022,P022/seq0/000108,-21,40,36.787222137496926,39.645122176584735,0.340429175653764,0.6608807457409194
val,P022,P022/seq0/000108,21,-2,-6.727127693779522,-2.3548778234152508,0.38119026645889065,0.6653870761356366
val,P022,P022/seq0/000108,23,-4,-8.072802653596597,-4.354877823415251,0.3992459967483425,0.6861819326408561
val,P022,P022/seq0/000108,25,-6,-9.97418841668025,-6.354877823415251,0.38921022389233473,0.6711624919717405
val,P022,P022/seq0/000108,27,-8,-11.180411566895032,-8.35487782341525,0.3896183620461737,0.6619537275064268
val,P022,P022/seq0/000108,29,-10,-12.490536031240936,-10.35487782341525,0.38420021693909545,0.6617363344051447
val,P022,P022/seq0/000108,32,-13,-17.55020790576907,-13.35487782341525,0.3673243239156912,0.6675392670157068
val,P022,P022/seq0/000108,35,-16,-21.359637333088898,-16.35487782341525,0.37844835682947126,0.6685934489402697
val,P022,P022/seq0/000108,39,-20,-24.796718621998167,-20.35487782341525,0.40847086768895824,0.6953539133146243
val,P022,P022/seq0/000108,44,-25,-28.763264046932335,-25.35487782341525,0.3996522345262067,0.6738578680203046
val,P022,P022/seq0/000108,51,-32,-38.453545118739385,-32.35487782341525,0.39446413344763026,0.6759405627568764
val,P022,P022/seq0/000108,59,-40,-45.597896977573555,-40.35487782341525,0.45373530074075424,0.6931608133086876
val,P022,P022/seq0/000162,20,2,-6.088500802944509,1.9685313506525262,0.4813658234047375,0.6517110266159696
val,P022,P022/seq0/000162,18,4,-2.8493934328972443,3.968531350652526,0.47900421249188835,0.6403903903903904
val,P022,P022/seq0/000162,16,6,-1.1523364689199411,5.968531350652526,0.4896484029582993,0.636465743167353
val,P022,P022/seq0/000162,14,8,0.9594515010617357,7.968531350652526,0.4915231737589173,0.6460966542750929
val,P022,P022/seq0/000162,12,10,2.377362869366493,9.968531350652526,0.48772737451936643,0.6430436404326744
val,P022,P022/seq0/000162,9,13,6.601665180049707,12.968531350652526,0.4860023876820096,0.6568807339449542
val,P022,P022/seq0/000162,6,16,9.057744941372363,15.968531350652526,0.48575433264115775,0.6609474076837001
val,P022,P022/seq0/000162,2,20,13.150606567102756,19.968531350652526,0.4790785763035072,0.6403903903903904
val,P022,P022/seq0/000162,-3,25,17.690036726996624,24.968531350652526,0.48549420357675943,0.6490312965722802
val,P022,P022/seq0/000162,-10,32,25.057744941372363,31.968531350652526,0.48600770263516285,0.6609474076837001
val,P022,P022/seq0/000162,-18,40,32.886712062076484,39.968531350652526,0.49151733117553503,0.6448493863889921
val,P022,P022/seq0/000162,24,-2,-9.002433889346605,-2.0314686493474596,0.48709077575684223,0.653121536756557
val,P022,P022/seq0/000162,26,-4,-10.379462764846892,-4.03146864934746,0.4861843944969939,0.6510435737824972
val,P022,P022/seq0/000162,28,-6,-13.578205246084053,-6.03146864934746,0.48706746206551116,0.6443202979515829
val,P022,P022/seq0/000162,30,-8,-14.895039136831002,-8.03146864934746,0.49316301791651834,0.6474074074074074
val,P022,P022/seq0/000162,32,-10,-17.228244780705097,-10.03146864934746,0.49415850196729516,0.6360924683072334
val,P022,P022/seq0/000162,35,-13,-21.558729810578086,-13.03146864934746,0.4830118094501617,0.6463878326996197
val,P022,P022/seq0/000162,38,-16,-23.32730855125672,-16.03146864934746,0.4902464433297817,0.6605029585798816
val,P022,P022/seq0/000162,42,-20,-27.008173194802026,-20.03146864934746,0.49163248695093925,0.6492753623188405
val,P022,P022/seq0/000162,47,-25,-33.093566034925914,-25.03146864934746,0.49949780676935385,0.6355277675616036
val,P022,P022/seq0/000162,54,-32,-39.776082858667564,-32.03146864934746,0.49694891388605766,0.6644832605531296
val,P022,P022/seq0/000162,62,-40,-47.26926062090479,-40.03146864934746,0.5180350410808927,0.6568557071069634
val,P025,P025/seq0/000000,13,2,-1.3186134686452533,1.776568868690049,0.3118765218697887,0.8583863408101774
val,P025,P025/seq0/000000,11,4,0.8034250639044558,3.776568868690049,0.3154339559264341,0.8631790744466801
val,P025,P025/seq0/000000,9,6,2.5195705612018315,5.776568868690049,0.3119757150175787,0.8680391495106311
val,P025,P025/seq0/000000,7,8,4.631565566556191,7.776568868690049,0.3104670368662658,0.871000336813742
val,P025,P025/seq0/000000,5,10,6.188702552984537,9.776568868690049,0.30881308435632676,0.8564690026954178
val,P025,P025/seq0/000000,2,13,8.861813924776229,12.776568868690049,0.31547448597967265,0.8455832771409305
val,P025,P025/seq0/000000,-1,16,13.324674978713972,15.776568868690049,0.31969168985134144,0.8698517298187809
val,P025,P025/seq0/000000,-5,20,16.783697952661242,19.77656886869005,0.31556903538650416,0.8634686346863468
val,P025,P025/seq0/000000,-10,25,20.819830999216947,24.77656886869005,0.3129598466047448,0.8553971486761711
val,P025,P025/seq0/000000,-17,32,29.298482334099063,31.77656886869005,0.2906833321043919,0.8694792353328938
val,P025,P025/seq0/000000,-25,40,36.6367959520947,39.77656886869005,0.2869564113035758,0.8705327039784221
val,P025,P025/seq0/000000,17,-2,-5.131575439510073,-2.223431131309951,0.31482838697933746,0.8610372340425532
val,P025,P025/seq0/000000,19,-4,-7.491329974463042,-4.223431131309951,0.3096999032247639,0.853226345703778
val,P025,P025/seq0/000000,21,-6,-9.771814317080072,-6.223431131309951,0.30829366242652795,0.8564690026954178
val,P025,P025/seq0/000000,23,-8,-11.322325493652585,-8.223431131309951,0.3096145123068866,0.8702392989551736
val,P025,P025/seq0/000000,25,-10,-13.370198891247725,-10.223431131309951,0.3114617568193947,0.8673641579480257
val,P025,P025/seq0/000000,28,-13,-16.58597491893994,-13.223431131309951,0.3100355012002582,0.8513650151668352
val,P025,P025/seq0/000000,31,-16,-18.675325021286028,-16.22343113130995,0.319534070827882,0.8698517298187809
val,P025,P025/seq0/000000,35,-20,-23.439833992924065,-20.22343113130995,0.3092195647381155,0.852754590984975
val,P025,P025/seq0/000000,40,-25,-28.606932828713383,-25.22343113130995,0.31053513153320406,0.8651571476850287
val,P025,P025/seq0/000000,47,-32,-34.73267729684741,-32.22343113130995,0.32097617005895884,0.868541530412034
val,P025,P025/seq0/000000,55,-40,-43.60025652813533,-40.22343113130995,0.3166445704095218,0.8747107438016529
val,P025,P025/seq0/000052,7,2,-4.16054061904444,1.701972574031842,0.4787408987308048,0.703274892490903
val,P025,P025/seq0/000052,5,4,-2.943724566342553,3.701972574031842,0.4886100985641173,0.6955645161290323
val,P025,P025/seq0/000052,3,6,-0.8049059746298042,5.701972574031842,0.4970024566841765,0.7003367003367004
val,P025,P025/seq0/000052,1,8,1.619213670540148,7.701972574031842,0.501279747321199,0.7054472091459314
val,P025,P025/seq0/000052,-1,10,4.081678955735626,9.701972574031842,0.49496424694048935,0.7116279069767442
val,P025,P025/seq0/000052,-4,13,6.76517699787621,12.701972574031842,0.4926981523085641,0.703567855951984
val,P025,P025/seq0/000052,-7,16,9.91339357985602,15.701972574031842,0.48882511564941505,0.7063914780292943
val,P025,P025/seq0/000052,-11,20,13.055184648335242,19.701972574031842,0.48912558055276295,0.6957983193277311
val,P025,P025/seq0/000052,-16,25,18.85910763371436,24.701972574031842,0.4943523165602304,0.7069023007669223
val,P025,P025/seq0/000052,-23,32,25.91339357985602,31.701972574031842,0.4868882319611235,0.7063914780292943
val,P025,P025/seq0/000052,-31,40,33.61395361146789,39.70197257403184,0.49323705552682884,0.7049731182795699
val,P025,P025/seq0/000052,11,-2,-8.234263748351964,-2.298027425968172,0.4926536326917583,0.7053333333333334
val,P025,P025/seq0/000052,13,-4,-10.24289693659631,-4.298027425968172,0.4957688580718908,0.7046215673141326
val,P025,P025/seq0/000052,15,-6,-11.911476040330456,-6.298027425968172,0.4953310262032734,0.711864406779661
val,P025,P025/seq0/000052,17,-8,-14.380786329459852,-8.298027425968172,0.5012111850622901,0.7054472091459314
val,P025,P025/seq0/000052,19,-10,-16.7972771771029,-10.298027425968172,0.4955093732259685,0.7001009761023225
val,P025,P025/seq0/000052,22,-13,-19.544187661564337,-13.298027425968172,0.4786039008035455,0.7012296444001329
val,P025,P025/seq0/000052,25,-16,-22.046884853081423,-16.298027425968172,0.48846724021472865,0.7072521623419827
val,P025,P025/seq0/000052,29,-20,-26.224448667873332,-20.298027425968172,0.49417645251586945,0.7045834727333556
val,P025,P025/seq0/000052,34,-25,-31.593200282700735,-25.298027425968172,0.4980601468990631,0.7050938337801609
val,P025,P025/seq0/000052,41,-32,-38.1273963436073,-32.29802742596817,0.49316567987646287,0.708994708994709
val,P025,P025/seq0/000052,49,-40,-46.58516730615105,-40.29802742596817,0.5368245577299654,0.7108753315649867
val,P025,P025/seq0/000104,4,2,3.8240677961889844,1.9301643717195134,0.608863018454734,0.6799826313504125
val,P025,P025/seq0/000104,2,4,5.952547003873477,3.9301643717195134,0.6069874417768663,0.6768826619964974
val,P025,P025/seq0/000104,0,6,8.438356065247788,5.930164371719513,0.5915510336205763,0.6712742980561555
val,P025,P025/seq0/000104,-2,8,10.749504634896851,7.930164371719513,0.5781070834061975,0.6749252456215292
val,P025,P025/seq0/000104,-4,10,12.415894955999761,9.930164371719513,0.5794654568408155,0.6768577494692144
val,P025,P025/seq0/000104,-7,13,15.040277089794216,12.930164371719513,0.5945027555581697,0.6842332613390929
val,P025,P025/seq0/000104,-10,16,17.92893266105385,15.930164371719513,0.601785698835543,0.6851932262266609
val,P025,P025/seq0/000104,-14,20,21.916955861245185,19.930164371719513,0.6084555297249686,0.6765994741454864
val,P025,P025/seq0/000104,-19,25,27.550149299127924,24.930164371719513,0.5857703730248986,0.675502351432236
val,P025,P025/seq0/000104,-26,32,33.92785157997277,31.930164371719513,0.6015973123036809,0.6843247937472862
val,P025,P025/seq0/000104,-34,40,42.710067400809265,39.93016437171951,0.5805878998675754,0.6723768736616702
val,P025,P025/seq0/000104,8,-2,-0.11764410843512962,-2.0698356282804866,0.6009364476104608,0.6859861591695502
val,P025,P025/seq0/000104,10,-4,-1.8515608759614395,-4.069835628280487,0.589925454251727,0.6816027574321413
val,P025,P025/seq0/000104,12,-6,-3.584105044000239,-6.069835628280487,0.5794438011898535,0.6768577494692144
